StepsInEval,TrajsInEval,CumEvalTime,CumTrainTime,Iteration,CumTime (s),CumSteps,CumCompletedTrajs,CumUpdates,StepsPerSecond,UpdatesPerSecond,ReplayRatio,CumReplayRatio,q1LossAverage,q1LossStd,q1LossMedian,q1LossMin,q1LossMax,q2LossAverage,q2LossStd,q2LossMedian,q2LossMin,q2LossMax,piLossAverage,piLossStd,piLossMedian,piLossMin,piLossMax,q1GradNormAverage,q1GradNormStd,q1GradNormMedian,q1GradNormMin,q1GradNormMax,q2GradNormAverage,q2GradNormStd,q2GradNormMedian,q2GradNormMin,q2GradNormMax,piGradNormAverage,piGradNormStd,piGradNormMedian,piGradNormMin,piGradNormMax,q1Average,q1Std,q1Median,q1Min,q1Max,q2Average,q2Std,q2Median,q2Min,q2Max,piMuAverage,piMuStd,piMuMedian,piMuMin,piMuMax,piLogStdAverage,piLogStdStd,piLogStdMedian,piLogStdMin,piLogStdMax,qMeanDiffAverage,qMeanDiffStd,qMeanDiffMedian,qMeanDiffMin,qMeanDiffMax,alphaAverage,alphaStd,alphaMedian,alphaMin,alphaMax
0,0,5203.454115867615,108573.61972284317,17999,113777.07383871078,720000,3600,710000,6.191530424260617,6.191530424260617,256.0,252.44444444444446,0.06282364181149751,0.04346176672800338,0.05224510096013546,0.016195375472307205,1.2804574966430664,0.06735013949852436,0.05511995094478729,0.056286828592419624,0.02082284353673458,1.8536968231201172,-3.9680995436728,0.9723929307149902,-3.967521548271179,-7.5679144859313965,-0.520238995552063,10.952346330874079,8.917785887123484,8.29841349989079,1.0060551937293638,131.10603971859646,12.702372549509674,10.701133091010735,9.355987766444478,1.249461856784163,164.23423203951745,0.4120383392555992,0.2133154060986347,0.3495188181928884,0.1518996316823434,3.7159506059423273,3.8216844,15.716345,-4.8451567,-66.04384,40.36108,3.822148,15.71625,-4.8235903,-66.50582,40.402206,-0.03229636,1.5643827,-0.08535394,-11.454732,10.95785,-0.7726153,0.22696242,-0.7502328,-2.5957048,3.693656,0.19919187592417,0.017758602865299636,0.19742966443300247,0.1481330543756485,0.3465278446674347,0.0038475668946513905,4.695974412915764e-05,0.0038514763582497835,0.0037122927606105804,0.003964224364608526
0,0,5280.447058677673,109791.28022503853,18249,115071.7272837162,730000,3640,720000,8.212469717109725,8.212469717109725,256.0,252.4931506849315,0.05955100436704233,0.04071597835460676,0.04917546547949314,0.015413577668368816,1.4362452030181885,0.0634488327724859,0.05324710916642725,0.05204536207020283,0.017788661643862724,1.6475257873535156,-4.255337466210127,1.0054449536415457,-4.241074800491333,-8.104264259338379,-0.3524843454360962,11.473426049981239,9.083823041942686,8.772819907637938,1.0550392742599817,105.76972583539073,13.090481864166765,11.260907527636212,9.701832616846712,1.4811994738209793,140.92877874046948,0.42296086280726247,0.23363129285841278,0.35370802400138657,0.14781036914431236,3.180202819318644,4.1122007,16.066198,-4.9357014,-67.95346,39.178722,4.111738,16.065598,-4.9217477,-67.66563,39.291958,-0.060144432,1.5652587,-0.12417576,-13.23679,10.680757,-0.76217616,0.231103,-0.73689306,-2.5014215,1.2351019,0.1947367649167776,0.016965978039580883,0.1933048963546753,0.1442784070968628,0.2988673448562622,0.003912053252756596,6.794424364478958e-05,0.00392644084058702,0.003746895119547844,0.004036419093608856
0,0,5343.5095109939575,111118.76529932022,18499,116462.27481031418,740000,3680,730000,7.533041383091287,7.533041383091287,256.0,252.54054054054055,0.05512986329030246,0.0394671310930081,0.044788166880607605,0.015547016635537148,1.4789505004882812,0.057420826487988234,0.04844939606989164,0.046452853828668594,0.01641264744102955,1.6633626222610474,-4.625743358409404,1.0789271270039034,-4.6190855503082275,-8.765153884887695,-1.125766396522522,11.64001818140156,10.003085770470964,8.73652518289575,1.2223306699046255,217.30452942772257,12.759286931105642,11.127454871202788,9.40448510674675,1.273116365372365,203.935922381806,0.40976768441501327,0.23341265251653145,0.33895598726890885,0.14106387765148898,3.558444991699954,4.493801,16.875307,-5.408319,-68.51926,42.54649,4.494762,16.87553,-5.419603,-69.09163,42.426888,-0.04609197,1.5656155,-0.10275919,-11.856154,9.32871,-0.7591921,0.21701318,-0.7384357,-2.9886184,0.9011557,0.1917573513671756,0.018102888315707045,0.18993830680847168,0.13790073990821838,0.32982364296913147,0.0038768542318837716,8.104581061332906e-05,0.0038786744698882103,0.0036874155048280954,0.004060488194227219
0,0,5415.286688566208,112539.28710627556,18749,117954.57379484177,750000,3720,740000,7.039666657024723,7.039666657024723,256.0,252.58666666666667,0.052790041455905885,0.04787759702928441,0.042131656780838966,0.014858582988381386,2.4416353702545166,0.055898757444508375,0.056751198157514705,0.044470472261309624,0.016855446621775627,2.3887202739715576,-4.699423832166195,1.0808965827584243,-4.69917893409729,-9.147113800048828,-0.7167654633522034,10.846347781741983,9.309904245993502,7.968763140571705,1.184136603067245,172.56129965307628,12.080306857226017,10.630779344254774,8.872515551014043,1.1105013688412624,183.24772168317213,0.4097205425092652,0.23071422794930022,0.33924207712509924,0.13421767377733987,2.460078311002604,4.5926204,16.947077,-5.692116,-72.085495,42.618866,4.593252,16.946926,-5.7080593,-71.20688,42.597576,-0.042962097,1.5610882,-0.08681643,-14.023294,12.98173,-0.7731129,0.21908459,-0.74946225,-2.2970047,2.9890022,0.19157730493843556,0.01801049854385659,0.1896205022931099,0.1446131020784378,0.3311806619167328,0.0036566447305493056,6.514733694936276e-05,0.003663517185486853,0.0035109107848256826,0.003790623042732477
0,0,5494.793795108795,114362.97295022011,18999,119857.7667453289,760000,3800,750000,5.483400572091109,5.483400572091109,256.0,252.6315789473684,0.0520453416784294,0.044027134823614936,0.042212044820189476,0.014388080686330795,1.8637804985046387,0.05559261690638959,0.061097965544212596,0.04477398470044136,0.016041606664657593,2.4646878242492676,-4.160808142992854,1.0551089326582745,-4.152036190032959,-8.50304889678955,0.3671608567237854,10.514706302109087,9.252461453508824,7.817775119253705,1.1397036176409263,193.95886448347773,12.048508069303805,10.510183793009363,8.759205581397014,1.3871149478400049,110.76654850599819,0.41813400456834526,0.23700381197830062,0.34636073862446914,0.13994621710261573,2.849294143183525,4.0194745,16.492914,-5.6910596,-73.23843,40.631714,4.0199437,16.493462,-5.7018905,-72.941124,40.539066,-0.020353368,1.56266,-0.040212035,-13.527538,13.184615,-0.7713809,0.2254056,-0.7425623,-2.5160522,1.6544404,0.18929848065525293,0.018048887623732253,0.18706637620925903,0.13550251722335815,0.3147776126861572,0.003692806805483997,4.784699434465832e-05,0.003695880062878132,0.0035820971243083477,0.0038245345931500196
0,0,5572.213769674301,115614.49045324326,19249,121186.70422291756,770000,3840,760000,7.990299756770596,7.990299756770596,256.0,252.67532467532467,0.052792636153940115,0.03968096216647096,0.042214514687657356,0.011217514984309673,1.3396238088607788,0.053964319911040365,0.04767941873256334,0.043531881645321846,0.015178103931248188,1.836920976638794,-3.965543533462286,1.029523825490183,-3.964011788368225,-7.974658489227295,-0.301982581615448,10.846619170568697,9.765519312227283,7.728416007580682,1.0251956064263632,138.17360103292413,11.943048948535722,10.448312768293203,8.594753618188008,1.01598823239452,119.62260394343438,0.41493848721521037,0.24924479422340798,0.3392852010162015,0.14115859908606634,3.2983266725915916,3.8507082,16.489363,-5.3713007,-66.050446,40.502296,3.8511326,16.489407,-5.377043,-65.78304,40.387184,-0.015931454,1.5627571,-0.058541223,-13.690012,12.014115,-0.76913977,0.2176133,-0.7462307,-2.556717,1.9504726,0.18467500419020652,0.01785798318518308,0.18289195001125336,0.13138791918754578,0.3084748685359955,0.003607867256458849,0.00010097622480996772,0.003609604900702834,0.0034288628958165646,0.0038449978455901146
0,0,5638.942702054977,117100.14144539833,19499,122739.08414745331,780000,3880,770000,6.731055983407024,6.731055983407024,256.0,252.71794871794873,0.0476086520277895,0.039553462095215035,0.03816082142293453,0.013736735098063946,2.044743776321411,0.05133342161234468,0.052927090161720834,0.04128692112863064,0.014818582683801651,2.25894832611084,-3.8961950786411763,1.0459907767519878,-3.885507583618164,-7.579853057861328,-0.38272279500961304,9.580921410820503,8.505880624477552,6.942785283780714,1.069449987587263,120.6371080815698,10.911922707328428,10.067000657630997,7.7391283039263925,1.075290856453843,152.27314587308237,0.40394348629531485,0.254547438789461,0.32146571952308833,0.13002237730357075,3.272772804282493,3.731723,16.528873,-5.279703,-65.93786,39.86375,3.7308605,16.528008,-5.2972527,-66.239716,39.929516,-0.05417579,1.5617007,-0.104463205,-14.719694,10.584737,-0.7712379,0.21304591,-0.7470036,-2.817206,1.1068345,0.18210249106287957,0.01754201508017752,0.18007459491491318,0.13446170091629028,0.32033011317253113,0.0034352317677810787,4.405458386049191e-05,0.0034367264015600085,0.0032971687614917755,0.0035396909806877375
0,0,5712.309752941132,118408.85148954391,19749,124121.16124248505,790000,3920,780000,7.641111982546667,7.641111982546667,256.0,252.7594936708861,0.046311502478644254,0.041700623008085955,0.03779763728380203,0.013118842616677284,2.0317091941833496,0.04947238526595756,0.052974459087778196,0.040377600118517876,0.01484912820160389,2.4434211254119873,-3.4963076892912386,1.0407859619030126,-3.4792920351028442,-7.24639368057251,-0.21101415157318115,9.468043387148908,8.512293176946955,6.845148892289491,1.0681331328176586,122.7526531499488,10.89750835451346,9.92940089228389,7.716062696228629,1.235409431735183,116.4562970514757,0.39435903528895533,0.24834798612839487,0.31604374097462307,0.13894102300031724,3.41348731280268,3.395628,16.441593,-5.6490574,-71.172615,38.95593,3.3953059,16.441597,-5.665678,-71.89923,38.750416,-0.07419421,1.5613751,-0.13377172,-14.60879,11.425396,-0.77005714,0.20692575,-0.74669445,-2.644662,1.1345725,0.18278928143829107,0.017134421861045687,0.18099680542945862,0.1355287879705429,0.28464359045028687,0.0034280830565840007,4.722463871317199e-05,0.0034254537895321846,0.0033049271441996098,0.0035714376717805862
0,0,5786.518330335617,120462.81354379654,19999,126249.33187413216,800000,4000,790000,4.868639115944477,4.868639115944477,256.0,252.8,0.05037695260196924,0.04838328372330418,0.040607571601867676,0.013679051771759987,2.961110830307007,0.05333461166890338,0.06502751213871885,0.04256521165370941,0.014992673881351948,3.2627065181732178,-3.041864083380997,1.010183549500109,-3.045819401741028,-8.39876937866211,0.836557149887085,9.802362052487899,8.72468707588192,7.098494089780138,1.0361250134837365,101.2926704728391,11.200485346523683,10.655308531363337,7.952675694709749,1.1742249037832382,241.91574954506638,0.41387335241168194,0.25250854056456945,0.33330859067077034,0.1439227475790093,3.23760583097303,2.9650285,16.065737,-5.567071,-77.64799,38.556553,2.9652896,16.065466,-5.5738564,-78.17658,38.390392,-0.04291406,1.5596933,-0.095269606,-12.275221,10.736621,-0.77489597,0.21002401,-0.7536114,-2.6933303,0.8535843,0.18592395312786103,0.01914279060347883,0.18355708569288254,0.12650127708911896,0.31945329904556274,0.0033997510651592165,4.8113804282447064e-05,0.0033962969901040196,0.0032964188139885664,0.003530135378241539
0,0,5858.048769712448,121707.10420823097,20249,127565.15297794342,810000,4040,800000,8.036707407545565,8.036707407545565,256.0,252.8395061728395,0.05971212443616241,0.050503579194214665,0.048902882263064384,0.014865074306726456,2.9632508754730225,0.06300226566363126,0.0693122552637542,0.051371803507208824,0.016994021832942963,3.268681049346924,-2.8769549094947986,1.0060074526341016,-2.860910654067993,-6.845308780670166,0.7125391364097595,11.523289678206945,9.561182274649719,8.660295168146616,1.0633365611369712,128.55412370336248,13.128670809145461,11.216817404880931,9.749309173707243,1.3865271747666807,171.35846302074236,0.4461310236682181,0.2664939584091903,0.3645083653339219,0.15105699221528474,3.0913068410624827,2.8016582,15.911359,-5.2921734,-77.005936,38.768974,2.8018987,15.912299,-5.29399,-77.19812,38.690098,-0.047840953,1.5660065,-0.08861672,-9.916028,9.716432,-0.77305186,0.2096966,-0.7524708,-2.8366752,1.2878494,0.19145083536356688,0.018410139847112664,0.1893991082906723,0.13956867158412933,0.32310718297958374,0.003489592613535933,8.223625598808841e-05,0.003477490274235606,0.0033558488357812166,0.0037152343429625034
0,0,5929.319046974182,123052.91326880455,20499,128982.23231577873,820000,4080,810000,7.430474569503971,7.430474569503971,256.0,252.8780487804878,0.06492229941822589,0.04337844991156831,0.05465599335730076,0.017567018046975136,2.4390220642089844,0.06895023603327573,0.05185472551081395,0.05737052671611309,0.01872127689421177,2.929065704345703,-2.9186012096239717,1.0068625554631716,-2.922854423522949,-6.432801723480225,0.8342726230621338,11.77456594788767,9.50826195430196,8.855946762878785,1.1845502597973547,93.81105082194016,13.641767004632891,12.007720957677176,9.94917665550059,1.6717244444879698,191.1209985868353,0.43038266297782063,0.23415570143838071,0.3630409174278366,0.14875258813022083,2.627168704800138,2.754934,15.977711,-5.0638704,-76.21433,40.121506,2.7546692,15.976157,-5.066185,-75.95392,40.50524,-0.06920884,1.5667143,-0.11416191,-10.165147,12.859016,-0.7698342,0.20440163,-0.75072074,-2.728409,1.3627455,0.19935579553842545,0.01768881320911744,0.1975374072790146,0.14741578698158264,0.3171546459197998,0.003767779018380679,7.580339767445262e-05,0.003764843801036477,0.003620808245614171,0.0039448002353310585
0,0,6014.399429321289,124582.16109704971,20749,130596.560526371,830000,4120,820000,6.539162466213972,6.539162466213972,256.0,252.9156626506024,0.06659914185330272,0.053789908611050506,0.05482789687812328,0.017716920003294945,2.149608850479126,0.07057037969548255,0.0620069785825864,0.058237697929143906,0.01865469105541706,1.9508788585662842,-3.5868995899863543,1.0916451952241062,-3.566842198371887,-8.121016502380371,0.6700047850608826,12.642934788729699,10.476520266457346,9.47245548342174,1.274853939985441,127.14337171942124,14.35702299448106,12.4020394403959,10.529253293386684,1.3158115687032104,176.81509463199657,0.4426205701777598,0.2467886947425979,0.36972405282972665,0.15444223264000492,2.6578401451182625,3.4298942,16.649189,-4.893031,-71.18213,44.14487,3.4288552,16.647873,-4.8865185,-71.23073,44.462597,-0.105698,1.5718521,-0.17123213,-11.797271,14.021709,-0.7590518,0.20675425,-0.7377497,-2.860363,1.1315361,0.20550154740065335,0.01902335602656383,0.2033773735165596,0.15345627069473267,0.33496010303497314,0.003937166478857398,6.577495416938995e-05,0.003934336826205254,0.003776764962822199,0.004080571234226227
0,0,6082.343358755112,126322.44903039932,20999,132404.79238915443,840000,4200,830000,5.746175565759716,5.746175565759716,256.0,252.95238095238096,0.06239101698230952,0.03942277137863879,0.05222919210791588,0.015996087342500687,1.198762059211731,0.06557146107498556,0.04611885937634753,0.05476435273885727,0.016578810289502144,1.5955212116241455,-4.336428503423929,1.071102405361176,-4.334790945053101,-8.486971855163574,-0.6000122427940369,12.856338321774075,10.697668427558247,9.632401683785456,1.2325343105140099,122.27954477288341,14.458995936030874,12.758027237692414,10.334091073062476,0.9780783492152451,136.10861687562698,0.45742957835545256,0.27079267648086347,0.378873401207212,0.14482014544281732,3.9052961755895086,4.1902466,17.061842,-4.6488,-65.8611,44.60338,4.190139,17.061867,-4.647546,-66.154594,44.396774,-0.08736649,1.5704468,-0.14661418,-10.58068,11.220223,-0.7582671,0.20167819,-0.7391037,-2.5570602,1.042431,0.20378767177164556,0.01855017023635527,0.20215743780136108,0.14339187741279602,0.3524842858314514,0.003910536511125974,9.389009900623367e-05,0.003877273644320667,0.0037365183234214783,0.004125942010432482
0,0,6156.298352956772,127801.20687413216,21249,133957.50522708893,850000,4240,840000,6.762432430963114,6.762432430963114,256.0,252.98823529411766,0.06026702499063685,0.03760749855712895,0.04996330104768276,0.01434324961155653,0.998944103717804,0.06318906260933727,0.04108585122853739,0.0524263009428978,0.01679850183427334,1.1337810754776,-4.417063524907827,1.051975028193304,-4.41862678527832,-8.472472190856934,-0.22415941953659058,12.53078754067104,10.899104872964925,9.159568802152574,1.061932584090978,130.66699769431088,13.888786357937372,12.809915076958342,9.744312708728241,1.266919854535177,200.3666675542531,0.44269319940084434,0.26967870867539545,0.3600826897122345,0.142579708053575,3.114240863250917,4.279631,16.816265,-4.6449566,-59.12549,41.755123,4.279081,16.814642,-4.638411,-58.90987,41.60188,-0.063989796,1.5757473,-0.14048785,-10.972568,10.8623905,-0.7552476,0.19788754,-0.7407757,-2.5118945,1.6522871,0.19951173829287291,0.017417110539205482,0.19784985482692719,0.14762380719184875,0.32895973324775696,0.003778707716357894,8.847849308780088e-05,0.003766528097912669,0.003622086253017187,0.0040907408110797405
0,0,6225.496919393539,129279.33967280388,21499,135504.83659219742,860000,4280,850000,6.765292001494172,6.765292001494172,256.0,253.02325581395348,0.05864255054108798,0.035554573362676874,0.04889371618628502,0.015967709943652153,0.7808982133865356,0.0618835662720725,0.03780579584005015,0.051865389570593834,0.01665825955569744,0.9691166281700134,-4.627064376336336,1.040383666762007,-4.622270107269287,-9.668968200683594,-0.6536422967910767,12.093930819541592,10.630345227223962,8.655820730123793,1.1362107177847718,136.77008836996933,13.53207876362898,12.583200122592421,9.509161938124308,1.1773022428165179,153.09534629632975,0.44788885156110164,0.2818187720834449,0.36117167937694394,0.14636249081360958,3.8240889274018155,4.452674,16.560097,-4.3445864,-62.359398,42.660038,4.452122,16.55929,-4.3445683,-62.948807,42.62874,-0.03864881,1.5753329,-0.09510436,-8.5102625,9.106291,-0.7417627,0.1948143,-0.7261801,-2.473349,1.0759681,0.20182569595426322,0.017479947803604057,0.2005222737789154,0.14848750829696655,0.3382105231285095,0.003950461751106195,7.910958432013577e-05,0.003949558129534125,0.003781807143241167,0.004124142229557037
0,0,6298.260156393051,130860.22370457649,21749,137158.48386096954,870000,4320,860000,6.325574677851101,6.325574677851101,256.0,253.05747126436782,0.055930226713046434,0.03946710861949398,0.04571433924138546,0.016195431351661682,1.0811047554016113,0.058636134946718814,0.04591303955947895,0.04784188233315945,0.01760733872652054,1.4668182134628296,-4.633820877951384,1.0114515666736796,-4.620147228240967,-8.919662475585938,-0.6865671277046204,11.672617557152572,10.091764105884796,8.531361882591096,1.1947990009082035,145.01968439205777,12.873930460714103,12.05874575636859,9.060766759632347,1.3387126064538935,186.97214323733635,0.4332673204938266,0.27129575723718347,0.35075588683301445,0.14551200567166078,5.0235280594503875,4.5139637,15.9815855,-3.148812,-68.80572,41.25104,4.514077,15.981199,-3.1404448,-68.65752,41.12957,-0.042827696,1.5747854,-0.10478378,-10.84232,12.011263,-0.7459133,0.19752409,-0.7270553,-2.1849108,0.7479849,0.20158305620402098,0.01777863923430007,0.19983503967523575,0.14948643743991852,0.306587278842926,0.003910619993624277,5.6853842811803284e-05,0.003913878463208675,0.0037580730859190226,0.004085672553628683
0,0,6371.417976856232,133087.3127143383,21999,139458.73069119453,880000,4400,870000,4.490166291588638,4.490166291588638,256.0,253.0909090909091,0.05431863615252078,0.03898928397027401,0.04441182315349579,0.015476725995540619,1.385608196258545,0.05713031076975167,0.04655518478636764,0.047050539404153824,0.01664949767291546,1.5724810361862183,-4.557639378887415,0.9908020637817415,-4.561756372451782,-8.177412033081055,-0.5591587424278259,10.937098627954772,9.546267961138426,7.999097865481961,1.3143613133092817,136.42308015220647,12.293488953263328,11.48331866678927,8.695320231358432,1.266343725462528,180.31822161244534,0.4396085902200144,0.27977256277792845,0.35431201750031316,0.1359565796852091,4.740815478775398,4.409388,15.542384,-2.617076,-70.66271,41.150967,4.409569,15.542283,-2.6219225,-70.69371,41.112858,-0.07922017,1.567886,-0.15942211,-11.28734,9.560389,-0.7517991,0.20076972,-0.73232234,-2.2946033,1.4016217,0.20072476007044315,0.01902785273224367,0.198583722114563,0.1522066295146942,0.33971959352493286,0.0038993819043273105,5.374808465752285e-05,0.003895101137459278,0.0037768082693219185,0.004055965691804886
0,0,6433.195563316345,134497.36183214188,22249,140930.55739545822,890000,4440,880000,7.091951531147333,7.091951531147333,256.0,253.12359550561797,0.057041521938331424,0.042967948548914434,0.04711296223104,0.015498220920562744,1.9624727964401245,0.06129318505655974,0.05471081632314881,0.04969961941242218,0.017013121396303177,1.7501790523529053,-4.532377212411165,0.9497648950695299,-4.5252604484558105,-7.982617378234863,-0.8748329281806946,10.202365259898082,8.451801540457197,7.676064100611409,1.1567145890669983,104.78537523669188,12.017717552848108,11.601749440972458,8.5029817558634,1.3263947835940628,242.48566959204555,0.4446179144973225,0.275794600997801,0.3611984462142423,0.14090414614796146,4.132219347853403,4.3982096,15.127456,-2.6977158,-70.14404,41.775932,4.398571,15.126488,-2.7008386,-69.96667,42.050186,-0.061235122,1.5621746,-0.15203658,-11.083351,8.812179,-0.7719095,0.21004505,-0.7533182,-2.4021485,1.3274987,0.20400716370344163,0.02044290972822056,0.20172329246997833,0.14822743833065033,0.43144625425338745,0.003806684442376718,7.57550100792056e-05,0.003806737717241049,0.0036550022196024656,0.003978830762207508
0,0,6493.189666032791,135720.50529909134,22499,142213.69496512413,900000,4480,890000,8.175655816516882,8.175655816516882,256.0,253.15555555555557,0.05940612266827375,0.038526054944358006,0.04884888790547848,0.017078924924135208,1.2297307252883911,0.0622983571710065,0.043909275590734924,0.05116763152182102,0.016830027103424072,1.6752519607543945,-4.141593045419454,0.9606573041899513,-4.141093969345093,-7.954791069030762,-0.5165160298347473,10.417103463616813,9.129020961053895,7.712892574544435,1.0312852817278602,140.18376732509975,11.903462345774814,10.676214687252504,8.437928501803764,1.3414596106693781,123.07138512894502,0.42797531228002256,0.2570218973714557,0.3491752893024876,0.15320526267299162,3.466084550950099,3.9979005,14.930769,-3.3501422,-71.78324,43.52683,3.9981072,14.930497,-3.3483279,-71.49912,44.062523,-0.02331697,1.5559926,-0.0791112,-12.016701,10.587973,-0.79027575,0.22209048,-0.76512927,-2.6454442,1.1907415,0.20443073313683272,0.017775030494009192,0.20286937803030014,0.15230980515480042,0.32870471477508545,0.0036516268459614366,6.184176974372427e-05,0.003648148034699261,0.0035107166040688753,0.0038317558355629444
0,0,6556.372262477875,136986.69087791443,22749,143543.0631403923,910000,4520,900000,7.897736451314608,7.897736451314608,256.0,253.1868131868132,0.05757842704225331,0.03825997248863721,0.047863882035017014,0.017216164618730545,1.7177730798721313,0.06075305602941662,0.04852919921990954,0.049915194511413574,0.015101756900548935,1.8687187433242798,-3.795122349628806,0.9474867740182016,-3.7889338731765747,-7.691268444061279,-0.14764481782913208,9.854880019149816,8.39913554320525,7.335296880334114,1.1671871558664828,137.31544272285782,11.259073906077392,10.07988422005737,8.063212152664363,1.3013955299361781,112.00126497811299,0.4190996529893524,0.24826819436415848,0.34655875099231515,0.14248958497048453,4.365730274029585,3.6645257,15.045873,-4.406584,-70.17585,44.30865,3.664526,15.0465975,-4.4220314,-70.95994,44.339947,0.0008690903,1.5633789,-0.037652113,-9.69501,8.915196,-0.7824371,0.21984649,-0.75823414,-2.4848258,1.0517589,0.20130180623829363,0.017656732826156603,0.19959492981433868,0.1505066305398941,0.30736637115478516,0.0037134912042412907,8.260329409675365e-05,0.0036962678423151374,0.003567272797226906,0.003963882103562355
0,0,6624.525652170181,139007.3188946247,22999,145631.8445467949,920000,4600,910000,4.948956422113098,4.948956422113098,256.0,253.2173913043478,0.0610833786347881,0.042672252099158044,0.05010553263127804,0.01636802777647972,1.520995855331421,0.06424177150093019,0.05473299328591441,0.051618387922644615,0.018481262028217316,2.0514097213745117,-3.8707862326785922,0.9465321550523481,-3.8640265464782715,-7.16353178024292,-0.1818981021642685,10.385723585114855,9.025896995791893,7.616696820461641,1.1752254497625487,131.83989326285692,11.838784039256018,11.530572873655204,8.248137975124298,1.1334393330154526,289.3595868013634,0.42790943448920926,0.25033598322208767,0.34973766914547155,0.15246998639186557,3.0338842580711605,3.710969,15.017542,-4.170842,-72.41135,44.005238,3.7110245,15.01691,-4.1930847,-71.29947,44.27551,-0.03171789,1.5684946,-0.091731705,-9.4116125,8.382591,-0.76327467,0.21324958,-0.7411486,-3.4112613,1.3739468,0.2031784032806754,0.018029938471342353,0.2014768049120903,0.15069995820522308,0.36111441254615784,0.003920656723924913,6.434382378412413e-05,0.003918573260307312,0.0037691332399845123,0.004082852508872747
0,0,6692.808904886246,140366.3307030201,23249,147059.13960790634,930000,4640,920000,7.358287792809699,7.358287792809699,256.0,253.247311827957,0.063280521110259,0.05056681151657629,0.05099029093980789,0.01652286760509014,2.1596715450286865,0.06648687037844211,0.05883385534189358,0.052899282425642014,0.019197827205061913,2.137601137161255,-4.1432379301548,0.9219580606858838,-4.137449741363525,-7.376823902130127,-1.0400347709655762,11.260400411890021,11.175314761543042,7.883358596936248,1.1013514363767511,286.1483657491916,12.488887433384388,12.507651148676096,8.653362981456574,1.202077024936497,205.3176134544421,0.4354339892343567,0.2547325325103207,0.3588361142348921,0.15602252116345042,3.535126515362028,3.9875805,14.673097,-3.2330232,-68.19143,42.367947,3.988099,14.673185,-3.2392418,-68.11952,42.527786,-0.03174834,1.5658349,-0.08146833,-9.529274,9.199271,-0.75379664,0.21774863,-0.7288756,-2.6243114,0.9732741,0.20753722549974918,0.019284263098586524,0.2055136188864708,0.1490953266620636,0.38400477170944214,0.004056571052363143,0.00010260299323797744,0.004061666317284107,0.00379552086815238,0.004233085084706545
0,0,6753.589666843414,141733.3852543831,23499,148486.9749212265,940000,4680,930000,7.31499704238556,7.31499704238556,256.0,253.27659574468086,0.06186046846807003,0.04977273500611197,0.05044175125658512,0.01707877218723297,1.977514386177063,0.06429211005140097,0.055554050172513796,0.051942192018032074,0.017687687650322914,1.948134422302246,-3.9821668095514178,0.9124670705624334,-3.9778802394866943,-7.417741298675537,-0.2217048853635788,10.421136188647628,9.759095926800992,7.3335903447529045,1.0534481522353576,120.57032975198287,11.745300399867254,11.656700530083866,8.004198034402798,1.418352970436387,167.26094971594262,0.41173284267100535,0.25273638924035285,0.3391613327919736,0.1449989899380884,5.185928156630332,3.833354,14.452303,-3.5626192,-66.54275,39.90753,3.8335469,14.453206,-3.5724287,-67.0234,40.098568,-0.04883094,1.5712711,-0.09517293,-9.718256,8.070227,-0.74334025,0.21625303,-0.7206986,-2.3947873,0.7301198,0.20504537975043058,0.017535288101776514,0.20329628884792328,0.14824160933494568,0.31357359886169434,0.003883647405402735,0.00010051689422451335,0.0038789287209510803,0.003676637075841427,0.00407775491476059
0,0,6813.064345836639,142978.69513964653,23749,149791.75948548317,950000,4720,940000,8.030129784029233,8.030129784029233,256.0,253.30526315789473,0.06378041312862187,0.05457289259628009,0.05057346448302269,0.017780881375074387,1.833196997642517,0.06519680130463093,0.05560021655545095,0.0519514549523592,0.019543008878827095,1.7691400051116943,-3.5322700654311108,0.9158359170941407,-3.525683879852295,-7.313416004180908,0.030243592336773872,10.577675406127048,10.818648984168872,7.178930060334245,1.1747618872721037,236.45434409852388,11.568362981469487,11.659498688545199,7.821968174476407,1.2486818862010496,162.59759883786143,0.4081721032707598,0.252257575058842,0.3326943382736435,0.14546796597077388,4.16491960416951,3.3792958,14.527349,-4.1437645,-69.399254,39.788933,3.3802419,14.527686,-4.1501427,-69.401566,39.80472,-0.07076764,1.5640458,-0.12739289,-10.1699705,9.396823,-0.7608967,0.2216261,-0.7356099,-2.3995783,0.6834264,0.20576463614851237,0.018195885646741017,0.20382355153560638,0.15578320622444153,0.3282104730606079,0.003686081502283923,5.635835533839916e-05,0.003675985964946449,0.0035906117409467697,0.0038794383872300386
